player_id,name,draft_season,pick,round,draft_position,veteran_position,experience,target_season,rookie_forecast_year,rookie_information_through_season,veteran_feature_season,veteran_information_through_season,information_gap_seasons,appeared,points,games,label_source,rookie_p_appear,rookie_e_points,rookie_e_points_given_appear,rookie_e_games,veteran_p_appear,veteran_e_points,veteran_e_points_given_appear,veteran_e_games,veteran_games_t,thin_history,veteran_row_without_window_appearance,err_rookie,err_veteran,abs_err_rookie,abs_err_veteran,sq_err_rookie,sq_err_veteran,veteran_closer
00-0032365,Demarcus Ayers,2016,229,7,WR,WR,1,2017,2016,2015,2016,2016,1,0.0,0.0,0.0,convention_zero,0.5449735938902771,22.56718324771506,41.40968204829875,4.5366362729882415,0.7076617352932203,40.89249498149387,57.78536967884808,6.326776331932574,4,True,False,22.56718324771506,40.89249498149387,22.56718324771506,40.89249498149387,509.2777597359513,1672.1961458115013,False
00-0032801,Daniel Braverman,2016,230,7,WR,WR,1,2017,2016,2015,2016,2016,1,0.0,0.0,0.0,convention_zero,0.544155441413436,22.467829005951742,41.289358326716126,4.5284350832889135,0.3699083750218639,5.327890277497215,14.40327020760831,2.842736303993267,2,True,False,22.467829005951742,5.327890277497215,22.467829005951742,5.327890277497215,504.80334024068645,28.386414809049356,True
00-0032450,Dwayne Washington,2016,236,7,RB,RB,1,2017,2016,2015,2016,2016,1,1.0,7.800000000000001,5.0,artifact,0.5673997813681055,24.078443817958107,42.43647003158961,4.705098503416178,0.8851495316505779,61.92139446514566,69.95585745798009,8.76539978851582,11,False,False,16.278443817958106,54.121394465145656,16.278443817958106,54.121394465145656,264.9877331344185,2929.125338851899,False
00-0032804,Daniel Lasco,2016,237,7,RB,RB,1,2017,2016,2015,2016,2016,1,1.0,0.0,1.0,artifact,0.5355017692705466,20.25334027840868,37.82123877199791,4.415590442843267,0.5580991662928754,14.651915110339289,26.25324672613891,4.627286943031891,5,False,False,20.25334027840868,14.651915110339289,20.25334027840868,14.651915110339289,410.19779243301133,214.67861640058877,True
00-0032959,Charone Peake,2016,241,7,WR,WR,1,2017,2016,2015,2016,2016,1,1.0,1.3,1.0,artifact,0.5071232455533691,18.02122811735062,35.5361902168101,4.184390118657387,0.8294456468522161,44.05915650399339,53.11879888838996,8.491524049415567,12,False,False,16.72122811735062,42.759156503993395,16.72122811735062,42.759156503993395,279.599469752477,1828.3454649330006,False
00-0033869,Mitchell Trubisky,2017,2,1,QB,QB,1,2018,2017,2016,2017,2017,1,1.0,252.9,13.0,artifact,0.9797937448415684,183.10346955963175,186.8796065739728,12.836845854184356,0.893714545324483,115.45124960076475,129.18134789766412,8.850098590580352,12,False,False,-69.79653044036826,-137.44875039923525,69.79653044036826,137.44875039923525,4871.555661513253,18892.15898631127,False
00-0033856,Leonard Fournette,2017,4,1,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,120.4,8.0,artifact,0.9919194822650778,225.06634891350473,226.89981690808108,14.60294280465456,0.9888567417779588,182.25958474550737,184.3134369674273,12.726951784812076,16,False,False,104.66634891350472,61.85958474550736,104.66634891350472,61.85958474550736,10955.044594883511,3826.6082248866073,True
00-0033871,Corey Davis,2017,5,1,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,173.8,15.0,artifact,0.978695403465694,174.00016265865358,177.78786131261603,13.388080042600178,0.9430821618346196,93.78700443412292,99.4473315577032,10.565001805268228,13,False,False,0.20016265865356786,-80.01299556587709,0.20016265865356786,80.01299556587709,0.040065089919264725,6402.079459425067,False
00-0033536,Mike Williams,2017,7,1,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,163.8,15.0,artifact,0.9765947992919352,164.78742127162388,168.7367385031135,13.1838364318232,0.7443136550928179,30.31766363401281,40.7323759635071,7.0602285998691325,9,False,False,0.987421271623873,-133.4823363659872,0.987421271623873,133.4823363659872,0.9750007676553065,17817.53412172255,False
00-0033280,Christian McCaffrey,2017,8,1,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,380.5,15.0,artifact,0.9908972519192226,204.93534229256417,206.81795402665057,14.209209042293992,0.988363911166342,163.1608466615361,165.081752599601,12.639398376964769,17,False,False,-175.56465770743583,-217.3391533384639,175.56465770743583,217.3391533384639,30822.949035929105,47236.307573880316,False
00-0033460,John Ross,2017,9,1,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,83.8,12.0,artifact,0.9801002822356988,164.02740149751634,167.3577739650832,13.257627751106646,0.4529460356685283,6.472998060596962,14.290881365244983,3.566938845228527,3,True,False,80.22740149751634,-77.32700193940303,80.22740149751634,77.32700193940303,6436.435951043687,5979.46522893644,True
00-0033873,Patrick Mahomes,2017,10,1,QB,QB,1,2018,2017,2016,2017,2017,1,1.0,399.74,15.0,artifact,0.976157879426278,152.4240643638015,156.1469384987052,11.28555155237179,0.6748884105434165,39.8363948845648,59.02663945953486,4.264245117614637,1,True,True,-247.3159356361985,-359.9036051154352,247.3159356361985,359.9036051154352,61165.17201960828,129530.60497508712,False
00-0033537,Deshaun Watson,2017,12,1,QB,QB,1,2018,2017,2016,2017,2017,1,1.0,309.74,15.0,artifact,0.97414547876007,147.53064638328237,151.44621578602926,11.056712319659502,0.918548533961109,157.89259394641027,171.89357786628983,10.27526415647064,7,False,False,-162.20935361671764,-151.84740605358974,162.20935361671764,151.84740605358974,26311.874400753346,23057.63472520376,True
00-0033879,O.J. Howard,2017,19,1,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,120.5,10.0,artifact,0.9668565482960436,120.767077114385,124.90692370778368,12.38060740758916,0.941046509534844,84.61958700031879,89.92072776737248,10.45114186958046,13,False,False,0.26707711438500326,-35.88041299968121,0.26707711438500326,35.88041299968121,0.07133018502822011,1287.4040370276925,False
00-0033881,Evan Engram,2017,23,1,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,105.2,10.0,artifact,0.9568522010529654,109.66537212849116,114.61056577788104,11.928024317005995,0.9677152445046124,118.837528792116,122.8021667189408,12.052661642815004,15,False,False,4.465372128491154,13.637528792116,4.465372128491154,13.637528792116,19.93954824590562,185.98219155579292,False
00-0033885,David Njoku,2017,29,1,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,134.7,14.0,artifact,0.9693758538358896,115.75338455427372,119.41022060352472,12.18754030354197,0.9713477898806198,84.84156641747273,87.34416992692175,11.695010478665193,16,False,False,-18.946615445726266,-49.858433582527255,18.946615445726266,49.858433582527255,358.9742368482331,2485.8633993032813,False
00-0033891,Zay Jones,2017,37,2,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,137.9,15.0,artifact,0.9426561801989608,111.62418642101572,118.41452776287518,11.346742630069514,0.9389351405996536,74.16361165449705,78.98693791259345,10.558533741479794,15,False,False,-26.275813578984284,-63.73638834550296,26.275813578984284,63.73638834550296,690.4183792375349,4062.3271993287653,False
00-0033282,Curtis Samuel,2017,40,2,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,123.6,12.0,artifact,0.9518518476834542,115.83919527884464,121.69876600099629,11.571268115904486,0.826561780209066,47.50161209537593,57.468919121037914,7.983122905714667,8,False,False,-7.760804721155353,-76.09838790462406,7.760804721155353,76.09838790462406,60.23008991990721,5790.964641682634,False
00-0033893,Dalvin Cook,2017,41,2,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,142.0,10.0,artifact,0.9605605249927126,130.51342869994593,135.87215516787563,11.837855549636917,0.911942254246227,135.22988839829483,148.2877756443802,8.907225964597998,4,True,False,-11.486571300054067,-6.7701116017051675,11.486571300054067,6.7701116017051675,131.94132023122577,45.834411099542905,True
00-0033895,Gerald Everett,2017,44,2,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,86.60000000000001,14.0,artifact,0.927817808800377,85.7204277693338,92.38928909994314,10.473629236199962,0.9483029003624732,60.127378050014954,63.405245335675176,10.34771074847948,15,False,False,-0.8795722306662128,-26.472621949985054,0.8795722306662128,26.472621949985054,0.7736473089591375,700.7997129068305,False
00-0033896,Adam Shaheen,2017,45,2,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,17.8,4.0,artifact,0.9399402352426582,91.3552135209371,97.19257682096406,10.742359189426674,0.8133263407726637,51.12556687514564,62.85984396690769,7.253823443660656,7,False,False,73.5552135209371,33.32556687514564,73.5552135209371,33.32556687514564,5410.369436110648,1110.5934075498044,True
00-0033897,Joe Mixon,2017,48,2,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,231.7,13.0,artifact,0.963849065195891,130.5658360891543,135.462948301577,11.914683011313713,0.9668448483478136,118.7956889715205,122.86944402147223,11.032602135412622,14,False,False,-101.1341639108457,-112.90431102847948,101.1341639108457,112.90431102847948,10228.119109945805,12747.383448815634,False
00-0033899,DeShone Kizer,2017,52,2,QB,QB,1,2018,2017,2016,2017,2017,1,1.0,-1.9,2.0,artifact,0.8925242844378041,96.48797777400968,108.10683749046326,8.103615163796086,0.9410909775220628,146.2050583066136,155.3569865174762,10.534667869243664,15,False,False,98.38797777400968,148.1050583066136,98.38797777400968,148.1050583066136,9680.194170459024,21935.10829600542,False
00-0033857,JuJu Smith-Schuster,2017,62,2,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,282.2,15.0,artifact,0.949635349824914,109.48449555955116,115.2910910274528,11.475149548514183,0.986585456368702,163.54253369937507,165.76621177989142,12.409482166908726,15,False,False,-172.71550444044883,-118.65746630062492,172.71550444044883,118.65746630062492,29830.645474118697,14079.594308883938,True
00-0033906,Alvin Kamara,2017,67,3,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,354.2,15.0,artifact,0.9238619885234564,103.7469999419482,112.29707600348372,10.500039959372677,0.9931742511308618,197.47734915196307,198.83454381455084,13.449390041502534,18,False,False,-250.45300005805177,-156.72265084803692,250.45300005805177,156.72265084803692,62726.70523807848,24561.989288835688,True
00-0033908,Cooper Kupp,2017,69,3,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,135.1,8.0,artifact,0.855562958427176,73.02614601454252,85.3544970539516,9.247057600390722,0.9752251259100836,146.55468346158068,150.27779695976895,12.089833418924464,16,False,False,-62.073853985457475,11.454683461580686,62.073853985457475,11.454683461580686,3853.163348607895,131.2097732050101,True
00-0033911,Taywan Taylor,2017,72,3,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,84.8,12.0,artifact,0.8972192907100004,85.21112091201796,94.97245745194296,9.966218525827632,0.9497149301735002,61.5308371952436,64.78874369596647,11.019335935203964,18,False,False,0.41112091201796375,-23.269162804756398,0.41112091201796375,23.269162804756398,0.16902040429848228,541.4539376342586,False
00-0033916,ArDarius Stewart,2017,79,3,WR,WR,1,2018,2017,2016,2017,2017,1,0.0,0.0,0.0,convention_zero,0.874168509720859,76.13589443139114,87.09521514988337,9.52590506970047,0.7804948291917727,28.38757286475709,36.371250395282345,7.76708344826925,12,False,False,76.13589443139114,28.38757286475709,76.13589443139114,28.38757286475709,5796.674420867936,805.854293151893,True
00-0033921,Chris Godwin,2017,84,3,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,155.8,15.0,artifact,0.9050856058036096,87.07575499012101,96.2072034200654,10.12500974226806,0.9573020496203928,88.34941506300352,92.29000930065644,10.990077682025994,15,False,False,-68.724245009879,-67.45058493699649,68.724245009879,67.45058493699649,4723.021852177879,4549.581408342978,True
00-0033923,Kareem Hunt,2017,86,3,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,230.2,11.0,artifact,0.9109890811064264,93.94650324642704,103.12582795429982,10.175436491852595,0.9905641575224956,184.87013973968232,186.6311619855718,12.99279409309885,17,False,False,-136.25349675357296,-45.32986026031767,136.25349675357296,45.32986026031767,18565.015377575917,2054.7962312199274,True
00-0033925,D'Onta Foreman,2017,89,3,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,10.7,1.0,artifact,0.92066158177637,98.73874680064404,107.24760189312192,10.407170287895491,0.8913042040885851,75.35029595300584,84.53937006844512,8.641707777168083,9,False,False,88.03874680064403,64.65029595300584,88.03874680064403,64.65029595300584,7750.82093822791,4179.660766811243,True
00-0033932,Kenny Golladay,2017,96,3,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,207.1,15.0,artifact,0.8648526083767913,70.79024836798501,81.85238465181774,9.334358390649006,0.9011600715651972,87.9638865317637,97.61183313302146,9.701845793948827,11,False,False,-136.30975163201498,-119.13611346823629,136.30975163201498,119.13611346823629,18580.34838998161,14193.413532316472,True
00-0033933,Chad Williams,2017,98,3,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,30.0,9.0,artifact,0.8821504059338249,76.46403225392798,86.67913287755601,9.653572845561662,0.6061494210196836,18.21047453086783,30.042880351570076,5.291069776972229,6,False,False,46.46403225392798,-11.789525469132169,46.46403225392798,11.789525469132169,2158.9062932940597,138.99291078731608,True
00-0033858,Jonnu Smith,2017,100,3,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,63.8,12.0,artifact,0.8847464141656806,62.92080904689704,71.1173371708227,8.946420095460143,0.9615876243342916,62.50957291914218,65.0066320918155,10.895033976419242,16,False,False,-0.879190953102956,-1.2904270808578175,0.879190953102956,1.2904270808578175,0.7729767320180843,1.6652020510112284,False
00-0033936,C.J. Beathard,2017,104,3,QB,QB,1,2018,2017,2016,2017,2017,1,1.0,74.98,5.0,artifact,0.6866666336369566,50.77177644197171,73.93948381190013,5.0683997248338795,0.8125625969329908,88.66404776513754,109.11657526423082,7.022499536544763,6,False,False,-24.208223558028294,13.684047765137535,24.208223558028294,13.684047765137535,586.0380878354761,187.25316323856558,True
00-0033553,James Conner,2017,105,3,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,267.6,12.0,artifact,0.8982456446689913,86.04555135704933,95.79289570477977,9.89253150207179,0.8523661501533741,39.60391566861978,46.46350123300119,8.145614375547954,12,False,False,-181.5544486429507,-227.99608433138025,181.5544486429507,227.99608433138025,32962.01782204582,51982.21447044185,False
00-0033937,Amara Darboh,2017,106,3,WR,WR,1,2018,2017,2016,2017,2017,1,0.0,0.0,0.0,convention_zero,0.8594202431377379,68.05476777329312,79.18683358542451,9.230241287773769,0.6968309776369633,24.965959983063435,35.82785608602817,6.418762788753124,8,False,False,68.05476777329312,24.965959983063435,68.05476777329312,24.965959983063435,4631.451416676856,623.2991578759248,True
00-0033839,Dede Westbrook,2017,110,4,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,177.50000000000003,15.0,artifact,0.8110269438939237,58.926798063698534,72.65701652373922,8.229317385833323,0.8785346574369529,80.30619895575445,91.4092554869044,9.22119294576867,10,False,False,-118.5732019363015,-97.19380104424557,118.5732019363015,97.19380104424557,14059.604217426933,9446.634961428392,True
00-0033526,Samaje Perine,2017,114,4,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,6.000000000000001,3.0,artifact,0.8722134001998937,80.78425012196442,92.6198222859799,9.190012032014744,0.9425032614565504,97.47334034572287,103.41963188019848,10.171878684835418,13,False,False,74.78425012196442,91.47334034572287,74.78425012196442,91.47334034572287,5592.684066304535,8367.371994004452,False
00-0033943,Josh Reynolds,2017,117,4,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,78.5,11.0,artifact,0.8303222585323929,63.41907100254662,76.3788641709314,8.531620383709692,0.8381660349729758,40.177999691459945,47.935609431793985,8.395206728396666,11,False,False,-15.080928997453377,-38.322000308540055,15.080928997453377,38.322000308540055,227.4344194262301,1468.5757076477441,False
00-0033555,Mack Hollins,2017,118,4,WR,WR,1,2018,2017,2016,2017,2017,1,0.0,0.0,0.0,convention_zero,0.8059086138143841,57.0329581356231,70.76851786666579,8.147163550322192,0.8718051427052083,50.09362932218941,57.459662564904185,9.295612523333704,14,False,False,57.0329581356231,50.09362932218941,57.0329581356231,50.09362932218941,3252.758313699737,2509.371698668914,True
00-0033556,Tarik Cohen,2017,119,4,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,222.74,15.0,artifact,0.8515654215755825,72.94639772760834,85.66153096334223,8.806496667071487,0.9684162268157585,114.26475455624804,117.99136713349078,11.30043293978515,16,False,False,-149.79360227239167,-108.47524544375197,149.79360227239167,108.47524544375197,22438.123281739463,11766.878874082233,True
00-0033559,Michael Roberts,2017,127,4,TE,TE,1,2018,2017,2016,2017,2017,1,1.0,37.0,8.0,artifact,0.8120619800778678,43.89499303733389,54.05374726831177,7.434083944770367,0.7285448599624077,18.884767728086818,25.92121469234064,5.618390887803864,6,False,False,6.89499303733389,-18.115232271913182,6.89499303733389,18.115232271913182,47.540928984882825,328.16164026536484,False
00-0033859,Josh Malone,2017,128,4,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,2.2,2.0,artifact,0.8408337489888944,66.71438307449097,79.34313192675158,8.734844784153212,0.8049501831544966,34.26027127217242,42.561977112559696,7.712256640670126,9,False,False,64.51438307449096,32.060271272172415,64.51438307449096,32.060271272172415,4162.105623482166,1027.8609940452839,True
00-0033562,Ryan Switzer,2017,133,4,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,68.2,15.0,artifact,0.8193658793834869,59.75712705214632,72.93094398452276,8.362948856871247,0.8914094832586161,36.38066825100708,40.81252099541811,9.6580232675548,16,False,False,-8.44287294785368,-31.819331748992923,8.44287294785368,31.819331748992923,71.28210361359947,1012.469872952469,False
00-0033948,Jamaal Williams,2017,134,4,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,109.4,15.0,artifact,0.8397644735912547,68.27318775642988,81.30040017584864,8.606300853518198,0.9631565629663984,111.9266292529059,116.20813640950152,11.011263591916212,15,False,False,-41.12681224357013,2.5266292529058916,41.12681224357013,2.5266292529058916,1691.41468531787,6.383855381639783,True
00-0033464,Jehu Chesson,2017,139,4,WR,WR,1,2018,2017,2016,2017,2017,1,1.0,-0.4,5.0,artifact,0.7927498752892363,52.6089237693906,66.36257590100047,7.944786545415825,0.5636429837168503,12.264795740179652,21.75986589827037,4.924234362500886,7,False,False,53.0089237693906,12.664795740179652,53.0089237693906,12.664795740179652,2809.9459991890635,160.39705114047268,True
00-0033950,Wayne Gallman,2017,140,4,RB,RB,1,2018,2017,2016,2017,2017,1,1.0,34.5,12.0,artifact,0.835174563912559,66.5561288839895,79.69127863783672,8.530581839817149,0.9284548187769728,90.2175673425066,97.1695827496998,9.85758355086782,13,False,False,32.0561288839895,55.7175673425066,32.0561288839895,55.7175673425066,1027.595399026946,3104.4473105667576,False
